yard,week,pot_id,pot_order,pot_row,pot_col,rnd_seed,date,combination,mono_hetero,nitrogen,plant_num,plant_species,leaves_emerged,leaves_emerging,leaves_dead,leaf_height,leaf_width,dead,resprout,notes,check notes
BRE,3,111_N_CnEv_BRE,28,3,4,7,8/3/2020,,,,1,Chamaecrista nictitans,55,8,0,4.3,2.1,N,N,,
BRE,3,111_N_CnEv_BRE,28,3,4,7,8/3/2020,,,,2,Elymus virginicus,4,1,3,9.8,0.3,N,N,,
BRE,3,102_N_EvEv_BRE,29,3,5,7,8/3/2020,,,,1,Elymus virginicus,4,1,3,13.9,0.3,N,N,,
BRE,3,102_N_EvEv_BRE,29,3,5,7,8/3/2020,,,,2,Elymus virginicus,4,1,3,13,0.4,N,N,,
BRE,3,120_N_EpEv_BRE,30,3,6,7,8/3/2020,,,,1,Eutrochium fistulosum,64,18,6,2.2,0.8,N,Y,resprouting,
BRE,3,120_N_EpEv_BRE,30,3,6,7,8/3/2020,,,,2,Elymus virginicus,5,0,3,14.8,0.5,N,N,,
BRE,3,097_N_EpEp_BRE,31,3,7,7,8/3/2020,,,,1,Eutrochium fistulosum,36,18,0,3.2,1.7,N,Y,resprouting,
BRE,3,097_N_EpEp_BRE,31,3,7,7,8/3/2020,,,,2,Eutrochium fistulosum,10,8,0,0.4,0.3,N,Y,resprouting,
BRE,3,089_X_EpEv_BRE,32,3,8,7,8/3/2020,,,,1,Eutrochium fistulosum,27,9,0,4,2.6,N,Y,resprouting,
BRE,3,089_X_EpEv_BRE,32,3,8,7,8/3/2020,,,,2,Elymus virginicus,6,1,3,15,0.6,N,N,,
BRE,3,115_N_CnEv_BRE,33,3,9,7,8/3/2020,,,,1,Chamaecrista nictitans,89,7,0,3.4,1.4,N,N,,
BRE,3,115_N_CnEv_BRE,33,3,9,7,8/3/2020,,,,2,Elymus virginicus,5,1,1,9.5,0.2,N,N,,
BRE,3,084_X_CnEv_BRE,34,3,10,7,8/3/2020,,,,1,Chamaecrista nictitans,59,9,0,4,2.2,N,N,,
BRE,3,084_X_CnEv_BRE,34,3,10,7,8/3/2020,,,,2,Elymus virginicus,6,1,2,11.9,0.4,N,N,,
BRE,3,119_N_EpEv_BRE,35,3,11,7,8/3/2020,,,,1,Eutrochium fistulosum,77,9,3,5.5,3.1,N,N,,
BRE,3,119_N_EpEv_BRE,35,3,11,7,8/3/2020,,,,2,Elymus virginicus,4,1,3,15.2,0.5,N,N,,
BRE,3,085_X_CnEv_BRE,36,3,12,7,8/3/2020,,,,1,Chamaecrista nictitans,70,7,0,4.2,1.3,N,N,,
BRE,3,085_X_CnEv_BRE,36,3,12,7,8/3/2020,,,,2,Elymus virginicus,7,1,1,14.6,0.5,N,N,,
BRE,3,096_N_EpEp_BRE,37,4,12,7,8/3/2020,,,,1,Eutrochium fistulosum,7,0,0,0.6,0.3,N,Y,resprouting,
BRE,3,096_N_EpEp_BRE,37,4,12,7,8/3/2020,,,,2,Eutrochium fistulosum,35,12,0,1.6,0.2,N,Y,resprouting,
BRE,3,073_X_EvEv_BRE,38,4,11,7,8/3/2020,,,,1,Elymus virginicus,5,1,2,9.8,0.2,N,N,2 leaves half eaten,
BRE,3,073_X_EvEv_BRE,38,4,11,7,8/3/2020,,,,2,Elymus virginicus,6,0,2,12.5,0.3,N,N,,
BRE,3,090_X_EpEv_BRE,39,4,10,7,8/3/2020,,,,1,Eutrochium fistulosum,56,9,3,3,1.9,N,N,,
BRE,3,090_X_EpEv_BRE,39,4,10,7,8/3/2020,,,,2,Elymus virginicus,6,1,2,14.1,0.5,N,N,,
BRE,3,100_N_EpEp_BRE,40,4,9,7,8/3/2020,,,,1,Eutrochium fistulosum,20,2,4,10.8,3.8,N,Y,resprouting,
BRE,3,100_N_EpEp_BRE,40,4,9,7,8/3/2020,,,,2,Eutrochium fistulosum,27,3,2,5.9,3.3,N,N,,
BRE,3,109_N_CnEp_BRE,41,4,8,7,8/3/2020,,,,1,Chamaecrista nictitans,89,8,0,4.3,1.8,N,N,,
BRE,3,109_N_CnEp_BRE,41,4,8,7,8/3/2020,,,,2,Eutrochium fistulosum,9,3,7,3.8,1.2,N,N,,
BRE,3,079_X_CnEp_BRE,42,4,7,7,8/3/2020,,,,1,Chamaecrista nictitans,33,7,0,2.4,1.5,N,N,,
BRE,3,079_X_CnEp_BRE,42,4,7,7,8/3/2020,,,,2,Eutrochium fistulosum,4,13,12,0.4,0.2,N,N,,
BRE,3,117_N_EpEv_BRE,43,4,6,7,8/3/2020,,,,1,Eutrochium fistulosum,32,14,1,2.1,1.1,N,N,,
BRE,3,117_N_EpEv_BRE,43,4,6,7,8/3/2020,,,,2,Elymus virginicus,5,0,1,7.2,0.2,N,N,,
BRE,3,066_X_EpEp_BRE,44,4,5,7,8/3/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,3,066_X_EpEp_BRE,44,4,5,7,8/3/2020,,,,2,Eutrochium fistulosum,8,2,0,0.2,0.2,N,Y,resprouting,
BRE,3,118_N_EpEv_BRE,45,4,4,7,8/3/2020,,,,1,Eutrochium fistulosum,13,4,1,2.5,1.3,N,N,,
BRE,3,118_N_EpEv_BRE,45,4,4,7,8/3/2020,,,,2,Elymus virginicus,4,1,4,14.2,0.5,N,N,,
BRE,3,091_N_CnCn_BRE,46,4,3,7,8/3/2020,,,,1,Chamaecrista nictitans,37,5,0,3.3,1.7,N,N,,
BRE,3,091_N_CnCn_BRE,46,4,3,7,8/3/2020,,,,2,Chamaecrista nictitans,46,7,0,3,1.8,N,N,,
BRE,3,094_N_CnCn_BRE,47,4,2,7,8/3/2020,,,,1,Chamaecrista nictitans,69,7,0,3.7,1.8,N,N,blooming yellow flowers!,
BRE,3,094_N_CnCn_BRE,47,4,2,7,8/3/2020,,,,2,Chamaecrista nictitans,41,6,0,2.8,1.5,N,N,,
BRE,3,083_X_CnEv_BRE,48,4,1,7,8/3/2020,,,,1,Chamaecrista nictitans,59,7,0,4.5,1.1,N,N,blooming yellow flowers!,
BRE,3,083_X_CnEv_BRE,48,4,1,7,8/3/2020,,,,2,Elymus virginicus,7,1,1,14.4,0.5,N,N,,
BRE,3,082_X_CnEv_BRE,49,5,1,7,8/3/2020,,,,1,Chamaecrista nictitans,35,4,0,3.8,1.6,N,N,,
BRE,3,082_X_CnEv_BRE,49,5,1,7,8/3/2020,,,,2,Elymus virginicus,4,1,2,12.9,0.3,N,N,,
BRE,3,113_N_CnEv_BRE,50,5,2,7,8/3/2020,,,,1,Chamaecrista nictitans,48,3,0,3.8,2.8,N,N,,
BRE,3,113_N_CnEv_BRE,50,5,2,7,8/3/2020,,,,2,Elymus virginicus,4,1,3,12.1,0.3,N,N,,
BRE,3,110_N_CnEp_BRE,51,5,3,7,8/3/2020,,,,1,Chamaecrista nictitans,44,6,0,4.2,1.7,N,N,,
BRE,3,110_N_CnEp_BRE,51,5,3,7,8/3/2020,,,,2,Eutrochium fistulosum,21,7,6,1.2,0.4,N,N,,
BRE,3,068_X_EpEp_BRE,52,5,4,7,8/3/2020,,,,1,Eutrochium fistulosum,10,3,0,0.6,0.4,N,Y,resprouting,
BRE,3,068_X_EpEp_BRE,52,5,4,7,8/3/2020,,,,2,Eutrochium fistulosum,19,4,0,1.2,0.6,N,N,,
BRE,3,071_X_EvEv_BRE,53,5,5,7,8/3/2020,,,,1,Elymus virginicus,4,1,3,12.3,0.4,N,N,,
BRE,3,071_X_EvEv_BRE,53,5,5,7,8/3/2020,,,,2,Elymus virginicus,5,1,2,10,0.3,N,N,,
BRE,3,098_N_EpEp_BRE,54,5,6,7,8/3/2020,,,,1,Eutrochium fistulosum,4,4,2,0.2,0.2,N,Y,resprouting,
BRE,3,098_N_EpEp_BRE,54,5,6,7,8/3/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,3,104_N_EvEv_BRE,55,5,7,7,8/3/2020,,,,1,Elymus virginicus,5,1,2,8.9,0.4,N,N,,
BRE,3,104_N_EvEv_BRE,55,5,7,7,8/3/2020,,,,2,Elymus virginicus,6,0,2,13.2,0.5,N,N,,
BRE,3,103_N_EvEv_BRE,56,5,8,7,8/3/2020,,,,1,Elymus virginicus,5,1,2,13.1,0.3,N,N,,
BRE,3,103_N_EvEv_BRE,56,5,8,7,8/3/2020,,,,2,Elymus virginicus,3,0,2,11.3,0.3,N,N,,
BRE,3,076_X_CnEp_BRE,57,5,9,7,8/3/2020,,,,1,Chamaecrista nictitans,71,4,0,5.6,2.3,N,N,,
BRE,3,076_X_CnEp_BRE,57,5,9,7,8/3/2020,,,,2,Eutrochium fistulosum,15,9,0,4.4,2.8,N,N,,
BRE,3,112_N_CnEv_BRE,58,5,10,7,8/3/2020,,,,1,Chamaecrista nictitans,76,5,0,3.8,1.5,N,N,,
BRE,3,112_N_CnEv_BRE,58,5,10,7,8/3/2020,,,,2,Elymus virginicus,7,0,1,12.4,0.3,N,N,,
BRE,3,070_X_EpEp_BRE,59,5,11,7,8/3/2020,,,,1,Eutrochium fistulosum,8,2,3,0.2,0.1,N,N,,
BRE,3,070_X_EpEp_BRE,59,5,11,7,8/3/2020,,,,2,Eutrochium fistulosum,19,5,0,3.8,2.3,N,Y,resprouting,
BRE,3,061_X_CnCn_BRE,60,5,12,7,8/3/2020,,,,1,Chamaecrista nictitans,95,4,0,4.1,1.2,N,N,blooming yellow flowers!,
BRE,3,061_X_CnCn_BRE,60,5,12,7,8/3/2020,,,,2,Chamaecrista nictitans,26,2,0,2.7,0.8,N,N,blooming yellow flowers!,
SMI,1,132_X_EvEv_SMI,1,1,1,9,7/20/2020,,,,1,Elymus virginicus,4,0,1,9.6,0.2,N,N,,
SMI,1,132_X_EvEv_SMI,1,1,1,9,7/20/2020,,,,2,Elymus virginicus,7,0,4,8.1,0.2,N,N,,
SMI,1,122_X_CnCn_SMI,2,1,2,9,7/20/2020,,,,1,Chamaecrista nictitans,0,1,14,NA,NA,Y,N,DEAD?,
SMI,1,122_X_CnCn_SMI,2,1,2,9,7/20/2020,,,,2,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,,
SMI,1,169_N_CnEp_SMI,3,1,3,9,7/20/2020,,,,1,Chamaecrista nictitans,29,14,1,2.9,2,N,N,,
SMI,1,169_N_CnEp_SMI,3,1,3,9,7/20/2020,,,,2,Eutrochium fistulosum,1,9,6,0.9,0.6,N,N,,
SMI,1,158_N_EpEp_SMI,4,1,4,9,7/20/2020,,,,1,Eutrochium fistulosum,0,0,9,NA,NA,Y,N,DEAD?,mislabeled as 164
SMI,1,158_N_EpEp_SMI,4,1,4,9,7/20/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,144_X_CnEv_SMI,5,1,5,9,7/20/2020,,,,1,Chamaecrista nictitans,17,5,1,2.4,1.6,N,N,,
SMI,1,144_X_CnEv_SMI,5,1,5,9,7/20/2020,,,,2,Elymus virginicus,3,1,2,10.5,0.4,N,N,,
SMI,1,131_X_EvEv_SMI,6,1,6,9,7/20/2020,,,,1,Elymus virginicus,2,0,3,11.1,0.3,N,N,,
SMI,1,131_X_EvEv_SMI,6,1,6,9,7/20/2020,,,,2,Elymus virginicus,4,1,4,21.2,0.8,N,N,,
SMI,1,151_N_CnCn_SMI,7,1,7,9,7/20/2020,,,,1,Chamaecrista nictitans,14,7,0,2.8,2,N,N,,
SMI,1,151_N_CnCn_SMI,7,1,7,9,7/20/2020,,,,2,Chamaecrista nictitans,10,5,0,3.5,2.1,N,N,,
SMI,1,126_X_EpEp_SMI,8,1,8,9,7/20/2020,,,,1,Eutrochium fistulosum,4,0,3,NA,NA,Y,N,dead?,
SMI,1,126_X_EpEp_SMI,8,1,8,9,7/20/2020,,,,2,Eutrochium fistulosum,0,14,16,NA,NA,N,N,?,DEAD? 
SMI,1,168_N_CnEp_SMI,9,1,9,9,7/20/2020,,,,1,Chamaecrista nictitans,10,2,0,2.4,1.7,N,N,,
SMI,1,168_N_CnEp_SMI,9,1,9,9,7/20/2020,,,,2,Eutrochium fistulosum,5,2,9,1.9,1,N,N,,
SMI,1,171_N_CnEv_SMI,10,1,10,9,7/20/2020,,,,1,Chamaecrista nictitans,13,6,0,2.5,2,N,N,,
SMI,1,171_N_CnEv_SMI,10,1,10,9,7/20/2020,,,,2,Elymus virginicus,4,1,3,13.2,0.3,N,N,,
SMI,1,163_N_EvEv_SMI,11,1,11,9,7/20/2020,,,,1,Elymus virginicus,3,1,3,14.2,0.3,N,N,,
SMI,1,163_N_EvEv_SMI,11,1,11,9,7/20/2020,,,,2,Elymus virginicus,3,0,2,11.9,0.3,N,N,,
SMI,1,167_N_CnEp_SMI,12,1,12,9,7/20/2020,,,,1,Chamaecrista nictitans,21,11,0,1.9,0.2,N,N,closed at 8am and 12pm,
SMI,1,167_N_CnEp_SMI,12,1,12,9,7/20/2020,,,,2,Eutrochium fistulosum,0,9,15,NA,NA,N,N,,"dead? If so, how are there leaf counts? "
SMI,1,123_X_CnCn_SMI,13,2,12,9,7/20/2020,,,,1,Chamaecrista nictitans,22,10,0,2,1.4,N,N,,
SMI,1,123_X_CnCn_SMI,13,2,12,9,7/20/2020,,,,2,Chamaecrista nictitans,21,10,0,3.6,1.9,N,N,,
SMI,1,121_X_CnCn_SMI,14,2,11,9,7/20/2020,,,,1,Chamaecrista nictitans,17,5,0,3.6,1.8,N,N,,
SMI,1,121_X_CnCn_SMI,14,2,11,9,7/20/2020,,,,2,Chamaecrista nictitans,18,10,0,3.2,1.7,N,N,,
SMI,1,134_X_EvEv_SMI,15,2,10,9,7/20/2020,,,,1,Elymus virginicus,4,1,1,11.2,0.2,N,N,,
SMI,1,134_X_EvEv_SMI,15,2,10,9,7/20/2020,,,,2,Elymus virginicus,4,1,0,11.6,0.2,N,N,,
SMI,1,139_X_CnEp_SMI,16,2,9,9,7/20/2020,,,,1,Chamaecrista nictitans,14,10,0,2.6,1.6,N,N,,
SMI,1,139_X_CnEp_SMI,16,2,9,9,7/20/2020,,,,2,Eutrochium fistulosum,9,1,15,3,1.3,N,N,,
SMI,1,166_N_CnEp_SMI,17,2,8,9,7/20/2020,,,,1,Chamaecrista nictitans,24,11,0,3.4,2.3,N,N,,
SMI,1,166_N_CnEp_SMI,17,2,8,9,7/20/2020,,,,2,Eutrochium fistulosum,0,0,11,NA,NA,N,N,,dead? 
SMI,1,137_X_CnEp_SMI,18,2,7,9,7/20/2020,,,,1,Chamaecrista nictitans,13,4,0,3,2,N,N,,
SMI,1,137_X_CnEp_SMI,18,2,7,9,7/20/2020,,,,2,Eutrochium fistulosum,10,1,6,1.2,0.5,N,N,,
SMI,1,177_N_EpEv_SMI,19,2,6,9,7/20/2020,,,,1,Eutrochium fistulosum,0,0,12,NA,NA,N,N,,dead?
SMI,1,177_N_EpEv_SMI,19,2,6,9,7/20/2020,,,,2,Elymus virginicus,5,1,3,13.5,0.5,N,N,,
SMI,1,128_X_EpEp_SMI,20,2,5,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,128_X_EpEp_SMI,20,2,5,9,7/20/2020,,,,2,Eutrochium fistulosum,0,6,7,NA,NA,Y,N,,
SMI,1,140_X_CnEp_SMI,21,2,4,9,7/20/2020,,,,1,Chamaecrista nictitans,9,7,0,2.9,1.8,N,N,,
SMI,1,140_X_CnEp_SMI,21,2,4,9,7/20/2020,,,,2,Eutrochium fistulosum,4,2,0,1,0.6,N,N,new -- old=dead,
SMI,1,127_X_EpEp_SMI,22,2,3,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,127_X_EpEp_SMI,22,2,3,9,7/20/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,135_X_EvEv_SMI,23,2,2,9,7/20/2020,,,,1,Elymus virginicus,5,1,3,16.7,0.6,N,N,,
SMI,1,135_X_EvEv_SMI,23,2,2,9,7/20/2020,,,,2,Elymus virginicus,0,1,6,NA,NA,N,N,,
SMI,1,161_N_EvEv_SMI,24,2,1,9,7/20/2020,,,,1,Elymus virginicus,4,0,0,9.8,0.2,N,N,,
SMI,1,161_N_EvEv_SMI,24,2,1,9,7/20/2020,,,,2,Elymus virginicus,4,1,2,10.2,0.3,N,N,,
SMI,1,125_X_CnCn_SMI,25,3,1,9,7/20/2020,,,,1,Chamaecrista nictitans,35,22,0,3.2,2.3,N,N,,
SMI,1,125_X_CnCn_SMI,25,3,1,9,7/20/2020,,,,2,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,,
SMI,1,180_N_EpEv_SMI,26,3,2,9,7/20/2020,,,,1,Eutrochium fistulosum,3,3,12,1.3,0.8,N,N,,
SMI,1,180_N_EpEv_SMI,26,3,2,9,7/20/2020,,,,2,Elymus virginicus,5,0,1,13.4,0.4,N,N,,
SMI,1,150_X_EpEv_SMI,27,3,3,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,150_X_EpEv_SMI,27,3,3,9,7/20/2020,,,,2,Elymus virginicus,5,0,1,9.1,0.2,N,N,,
SMI,1,162_N_EvEv_SMI,28,3,4,9,7/20/2020,,,,1,Elymus virginicus,4,0,3,6.3,0.2,N,N,,
SMI,1,162_N_EvEv_SMI,28,3,4,9,7/20/2020,,,,2,Elymus virginicus,4,1,4,10,0.4,N,N,,
SMI,1,152_N_CnCn_SMI,29,3,5,9,7/20/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,1.7,2.2,N,N,not Cn,"3=leaflet, was the wrong plant measured? "
SMI,1,152_N_CnCn_SMI,29,3,5,9,7/20/2020,,,,2,Chamaecrista nictitans,28,11,0,2.3,1.8,N,N,,
SMI,1,165_N_EvEv_SMI,30,3,6,9,7/20/2020,,,,1,Elymus virginicus,1,2,2,6.8,0.3,N,N,,
SMI,1,165_N_EvEv_SMI,30,3,6,9,7/20/2020,,,,2,Elymus virginicus,0,0,3,NA,NA,Y,N,,dead? 
SMI,1,149_X_EpEv_SMI,31,3,7,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,149_X_EpEv_SMI,31,3,7,9,7/20/2020,,,,2,Elymus virginicus,4,1,3,13,0.5,N,N,,
SMI,1,146_X_EpEv_SMI,32,3,8,9,7/20/2020,,,,1,Eutrochium fistulosum,8,2,2,1.7,1.2,N,N,,
SMI,1,146_X_EpEv_SMI,32,3,8,9,7/20/2020,,,,2,Elymus virginicus,4,0,1,8.1,0.2,N,N,,
SMI,1,173_N_CnEv_SMI,33,3,9,9,7/20/2020,,,,1,Chamaecrista nictitans,24,5,0,3.4,2.2,N,N,,
SMI,1,173_N_CnEv_SMI,33,3,9,9,7/20/2020,,,,2,Elymus virginicus,5,1,3,14.2,0.6,N,N,,
SMI,1,153_N_CnCn_SMI,34,3,10,9,7/20/2020,,,,1,Chamaecrista nictitans,11,9,0,3.1,2.2,N,N,,
SMI,1,153_N_CnCn_SMI,34,3,10,9,7/20/2020,,,,2,Chamaecrista nictitans,11,4,0,3.1,2.1,N,N,,
SMI,1,129_X_EpEp_SMI,35,3,11,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,129_X_EpEp_SMI,35,3,11,9,7/20/2020,,,,2,Eutrochium fistulosum,9,11,8,1.4,0.8,N,N,,
SMI,1,141_X_CnEv_SMI,36,3,12,9,7/20/2020,,,,1,Chamaecrista nictitans,11,6,0,2.5,1.5,N,N,,
SMI,1,141_X_CnEv_SMI,36,3,12,9,7/20/2020,,,,2,Elymus virginicus,4,1,4,13.6,0.4,N,N,,
SMI,1,172_N_CnEv_SMI,37,4,12,9,7/20/2020,,,,1,Chamaecrista nictitans,16,6,0,2.7,1.6,N,N,,
SMI,1,172_N_CnEv_SMI,37,4,12,9,7/20/2020,,,,2,Elymus virginicus,3,1,1,10.3,0.2,N,N,,
SMI,1,148_X_EpEv_SMI,38,4,11,9,7/20/2020,,,,1,Eutrochium fistulosum,8,6,12,1.3,1,N,N,,
SMI,1,148_X_EpEv_SMI,38,4,11,9,7/20/2020,,,,2,Elymus virginicus,3,1,5,16,0.3,N,N,,
SMI,1,155_N_CnCn_SMI,39,4,10,9,7/20/2020,,,,1,Chamaecrista nictitans,8,13,0,2.1,1.5,N,N,,
SMI,1,155_N_CnCn_SMI,39,4,10,9,7/20/2020,,,,2,Chamaecrista nictitans,25,6,0,2.1,1.8,N,N,,
SMI,1,157_N_EpEp_SMI,40,4,9,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,157_N_EpEp_SMI,40,4,9,9,7/20/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,174_N_CnEv_SMI,41,4,8,9,7/20/2020,,,,1,Chamaecrista nictitans,13,6,0,3,2.1,N,N,,
SMI,1,174_N_CnEv_SMI,41,4,8,9,7/20/2020,,,,2,Elymus virginicus,6,0,3,17.6,0.6,N,N,,
SMI,1,160_N_EpEp_SMI,42,4,7,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,160_N_EpEp_SMI,42,4,7,9,7/20/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,133_X_EvEv_SMI,43,4,6,9,7/20/2020,,,,1,Elymus virginicus,3,1,4,11.5,0.2,N,N,,
SMI,1,133_X_EvEv_SMI,43,4,6,9,7/20/2020,,,,2,Elymus virginicus,3,0,4,10.5,0.2,N,N,,
SMI,1,170_N_CnEp_SMI,44,4,5,9,7/20/2020,,,,1,Chamaecrista nictitans,7,4,0,3,0.5,N,N,closed twice,
SMI,1,170_N_CnEp_SMI,44,4,5,9,7/20/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,179_N_EpEv_SMI,45,4,4,9,7/20/2020,,,,1,Eutrochium fistulosum,7,2,6,1.1,0.6,N,N,,
SMI,1,179_N_EpEv_SMI,45,4,4,9,7/20/2020,,,,2,Elymus virginicus,6,1,1,11.7,0.4,N,N,,
SMI,1,136_X_CnEp_SMI,46,4,3,9,7/20/2020,,,,1,Chamaecrista nictitans,14,8,0,3.4,1.9,N,N,,
SMI,1,136_X_CnEp_SMI,46,4,3,9,7/20/2020,,,,2,Eutrochium fistulosum,0,3,9,NA,NA,N,N,,
SMI,1,178_N_EpEv_SMI,47,4,2,9,7/20/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,,
SMI,1,178_N_EpEv_SMI,47,4,2,9,7/20/2020,,,,2,Elymus virginicus,3,1,3,13.3,0.4,N,N,,
SMI,1,138_X_CnEp_SMI,48,4,1,9,7/20/2020,,,,1,Chamaecrista nictitans,13,11,0,3.6,2.2,N,N,,
SMI,1,138_X_CnEp_SMI,48,4,1,9,7/20/2020,,,,2,Eutrochium fistulosum,8,0,8,4.5,2.5,N,N,,
SMI,1,142_X_CnEv_SMI,49,5,1,9,7/20/2020,,,,1,Chamaecrista nictitans,3,6,0,1.8,1.2,N,N,,
SMI,1,142_X_CnEv_SMI,49,5,1,9,7/20/2020,,,,2,Elymus virginicus,5,1,4,15.6,0.5,N,N,,
SMI,1,159_N_EpEp_SMI,50,5,2,9,7/20/2020,,,,1,Eutrochium fistulosum,13,12,8,1.4,0.7,N,N,???,
SMI,1,159_N_EpEp_SMI,50,5,2,9,7/20/2020,,,,2,Eutrochium fistulosum,0,0,17,NA,NA,N,N,,
SMI,1,130_X_EpEp_SMI,51,5,3,9,7/20/2020,,,,1,Eutrochium fistulosum,4,1,1,NA,NA,N,N,?,
SMI,1,130_X_EpEp_SMI,51,5,3,9,7/20/2020,,,,2,Eutrochium fistulosum,4,1,3,2.3,1.2,N,N,,
SMI,1,164_N_EvEv_SMI,52,5,4,9,7/20/2020,,,,1,Elymus virginicus,0,0,6,10.5,0.1,N,N,164,was mislabeled as 158
SMI,1,164_N_EvEv_SMI,52,5,4,9,7/20/2020,,,,2,Elymus virginicus,5,0,2,14.4,0.4,N,N,,
SMI,1,145_X_CnEv_SMI,53,5,5,9,7/20/2020,,,,1,Chamaecrista nictitans,14,15,0,2.8,2,N,N,,
SMI,1,145_X_CnEv_SMI,53,5,5,9,7/20/2020,,,,2,Elymus virginicus,4,1,1,11.8,0.2,N,N,,dead?
SMI,1,156_N_EpEp_SMI,54,5,6,9,7/20/2020,,,,1,Eutrochium fistulosum,4,8,19,NA,NA,Y,N,DEAD?,?
SMI,1,156_N_EpEp_SMI,54,5,6,9,7/20/2020,,,,2,Eutrochium fistulosum,0,0,9,NA,NA,N,N,?,
SMI,1,176_N_EpEv_SMI,55,5,7,9,7/20/2020,,,,1,Eutrochium fistulosum,0,9,12,NA,NA,N,N,,
SMI,1,176_N_EpEv_SMI,55,5,7,9,7/20/2020,,,,2,Elymus virginicus,5,0,3,16.3,0.4,N,N,?,
SMI,1,154_N_CnCn_SMI,56,5,8,9,7/20/2020,,,,1,Chamaecrista nictitans,13,5,0,2.9,2.2,N,N,,
SMI,1,154_N_CnCn_SMI,56,5,8,9,7/20/2020,,,,2,Chamaecrista nictitans,12,13,0,3.2,2.1,N,N,,
SMI,1,143_X_CnEv_SMI,57,5,9,9,7/20/2020,,,,1,Chamaecrista nictitans,18,8,0,2.5,2.1,N,N,,
SMI,1,143_X_CnEv_SMI,57,5,9,9,7/20/2020,,,,2,Elymus virginicus,6,1,6,11.5,0.5,N,N,,
SMI,1,124_X_CnCn_SMI,58,5,10,9,7/20/2020,,,,1,Chamaecrista nictitans,16,10,0,3.2,2,N,N,,
SMI,1,124_X_CnCn_SMI,58,5,10,9,7/20/2020,,,,2,Chamaecrista nictitans,12,3,0,3,2.1,N,N,,
SMI,1,175_N_CnEv_SMI,59,5,11,9,7/20/2020,,,,1,Chamaecrista nictitans,9,10,0,1.9,1.9,N,N,,
SMI,1,175_N_CnEv_SMI,59,5,11,9,7/20/2020,,,,2,Elymus virginicus,3,1,3,10.7,0.3,N,N,,
SMI,1,147_X_EpEv_SMI,60,5,12,9,7/20/2020,,,,1,Eutrochium fistulosum,11,3,5,3,1.5,N,N,,
SMI,1,147_X_EpEv_SMI,60,5,12,9,7/20/2020,,,,2,Elymus virginicus,4,1,2,7.3,0.2,N,N,,
SMI,2,163_N_EvEv_SMI,1,1,1,10,7/27/2020,,,,1,Elymus virginicus,3,0,3,14.1,0.3,N,N,,
SMI,2,163_N_EvEv_SMI,1,1,1,10,7/27/2020,,,,2,Elymus virginicus,4,0,2,12.3,0.2,N,N,,
SMI,2,169_N_CnEp_SMI,2,1,2,10,7/27/2020,,,,1,Chamaecrista nictitans,46,28,1,3.9,2.5,N,N,,
SMI,2,169_N_CnEp_SMI,2,1,2,10,7/27/2020,,,,2,Eutrochium fistulosum,28,12,4,2.5,1.7,N,N,,
SMI,2,137_X_CnEp_SMI,3,1,3,10,7/27/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,,
SMI,2,137_X_CnEp_SMI,3,1,3,10,7/27/2020,,,,2,Eutrochium fistulosum,12,40,6,1.7,1.4,N,N,,
SMI,2,165_N_EvEv_SMI,4,1,4,10,7/27/2020,,,,1,Elymus virginicus,0,0,4,NA,,N,N,,
SMI,2,165_N_EvEv_SMI,4,1,4,10,7/27/2020,,,,2,Elymus virginicus,3,1,5,8.9,0.4,N,N,,
SMI,2,125_X_CnCn_SMI,5,1,5,10,7/27/2020,,,,1,Chamaecrista nictitans,NA,NA,NA,NA,NA,Y,N,herbivory,
